func,nthreads,iter,size,align,reuse,val,init,time_ns
erms,1,8192,1048576,0,0,0,w,385180371
temporal,1,8192,1048576,0,0,0,w,440729224
non_temporal,1,8192,1048576,0,0,0,w,529340600
erms,1,8192,1048576,0,0,0,wz,387629076
temporal,1,8192,1048576,0,0,0,wz,440734231
non_temporal,1,8192,1048576,0,0,0,wz,529404248
erms,1,8192,1048576,0,0,0,r,357733265
temporal,1,8192,1048576,0,0,0,r,441318508
non_temporal,1,8192,1048576,0,0,0,r,529859901
erms,1,8192,1048576,0,0,1,w,356116230
temporal,1,8192,1048576,0,0,1,w,474526248
non_temporal,1,8192,1048576,0,0,1,w,529490696
erms,1,8192,1048576,0,0,1,wz,387107909
temporal,1,8192,1048576,0,0,1,wz,440100139
non_temporal,1,8192,1048576,0,0,1,wz,529272715
erms,1,8192,1048576,0,0,1,r,355760547
temporal,1,8192,1048576,0,0,1,r,474210829
non_temporal,1,8192,1048576,0,0,1,r,529864205
erms,1,8192,1048576,0,1,0,w,392262975
temporal,1,8192,1048576,0,1,0,w,470257464
non_temporal,1,8192,1048576,0,1,0,w,529461923
erms,1,8192,1048576,0,1,0,wz,386426284
temporal,1,8192,1048576,0,1,0,wz,440694244
non_temporal,1,8192,1048576,0,1,0,wz,529258288
erms,1,8192,1048576,0,1,0,r,355671679
temporal,1,8192,1048576,0,1,0,r,474456403
non_temporal,1,8192,1048576,0,1,0,r,529835937
erms,1,8192,1048576,0,1,1,w,345452250
temporal,1,8192,1048576,0,1,1,w,478847393
non_temporal,1,8192,1048576,0,1,1,w,529364812
erms,1,8192,1048576,0,1,1,wz,392377541
temporal,1,8192,1048576,0,1,1,wz,440462569
non_temporal,1,8192,1048576,0,1,1,wz,530043959
erms,1,8192,1048576,0,1,1,r,355806593
temporal,1,8192,1048576,0,1,1,r,473942768
non_temporal,1,8192,1048576,0,1,1,r,529630552
erms,1,4096,2097152,0,0,0,w,396782068
temporal,1,4096,2097152,0,0,0,w,440644170
non_temporal,1,4096,2097152,0,0,0,w,528933927
erms,1,4096,2097152,0,0,0,wz,396346325
temporal,1,4096,2097152,0,0,0,wz,440877071
non_temporal,1,4096,2097152,0,0,0,wz,528874884
erms,1,4096,2097152,0,0,0,r,360450686
temporal,1,4096,2097152,0,0,0,r,443309521
non_temporal,1,4096,2097152,0,0,0,r,530002750
erms,1,4096,2097152,0,0,1,w,396755007
temporal,1,4096,2097152,0,0,1,w,440563275
non_temporal,1,4096,2097152,0,0,1,w,528906298
erms,1,4096,2097152,0,0,1,wz,359326349
temporal,1,4096,2097152,0,0,1,wz,440916529
non_temporal,1,4096,2097152,0,0,1,wz,528904127
erms,1,4096,2097152,0,0,1,r,361032178
temporal,1,4096,2097152,0,0,1,r,447204404
non_temporal,1,4096,2097152,0,0,1,r,529832901
erms,1,4096,2097152,0,1,0,w,397116296
temporal,1,4096,2097152,0,1,0,w,440261387
non_temporal,1,4096,2097152,0,1,0,w,528946777
erms,1,4096,2097152,0,1,0,wz,359032820
temporal,1,4096,2097152,0,1,0,wz,478607078
non_temporal,1,4096,2097152,0,1,0,wz,528858546
erms,1,4096,2097152,0,1,0,r,359646153
temporal,1,4096,2097152,0,1,0,r,441593486
non_temporal,1,4096,2097152,0,1,0,r,530114786
erms,1,4096,2097152,0,1,1,w,391889168
temporal,1,4096,2097152,0,1,1,w,479243389
non_temporal,1,4096,2097152,0,1,1,w,529345578
erms,1,4096,2097152,0,1,1,wz,396920935
temporal,1,4096,2097152,0,1,1,wz,440532410
non_temporal,1,4096,2097152,0,1,1,wz,528822975
erms,1,4096,2097152,0,1,1,r,359927786
temporal,1,4096,2097152,0,1,1,r,479949284
non_temporal,1,4096,2097152,0,1,1,r,530003833
erms,1,2048,4194304,0,0,0,w,399507523
temporal,1,2048,4194304,0,0,0,w,440573063
non_temporal,1,2048,4194304,0,0,0,w,528825480
erms,1,2048,4194304,0,0,0,wz,360678244
temporal,1,2048,4194304,0,0,0,wz,474406849
non_temporal,1,2048,4194304,0,0,0,wz,528730151
erms,1,2048,4194304,0,0,0,r,362430448
temporal,1,2048,4194304,0,0,0,r,480756604
non_temporal,1,2048,4194304,0,0,0,r,530859726
erms,1,2048,4194304,0,0,1,w,360628634
temporal,1,2048,4194304,0,0,1,w,478980316
non_temporal,1,2048,4194304,0,0,1,w,528679435
erms,1,2048,4194304,0,0,1,wz,360800274
temporal,1,2048,4194304,0,0,1,wz,445782920
non_temporal,1,2048,4194304,0,0,1,wz,528672747
erms,1,2048,4194304,0,0,1,r,394428763
temporal,1,2048,4194304,0,0,1,r,442514135
non_temporal,1,2048,4194304,0,0,1,r,531616870
erms,1,2048,4194304,0,1,0,w,399385913
temporal,1,2048,4194304,0,1,0,w,440538299
non_temporal,1,2048,4194304,0,1,0,w,528798814
erms,1,2048,4194304,0,1,0,wz,360559476
temporal,1,2048,4194304,0,1,0,wz,473713255
non_temporal,1,2048,4194304,0,1,0,wz,528804804
erms,1,2048,4194304,0,1,0,r,362545847
temporal,1,2048,4194304,0,1,0,r,475805036
non_temporal,1,2048,4194304,0,1,0,r,531000077
erms,1,2048,4194304,0,1,1,w,399274283
temporal,1,2048,4194304,0,1,1,w,440713367
non_temporal,1,2048,4194304,0,1,1,w,528698925
erms,1,2048,4194304,0,1,1,wz,393918675
temporal,1,2048,4194304,0,1,1,wz,440496269
non_temporal,1,2048,4194304,0,1,1,wz,528718773
erms,1,2048,4194304,0,1,1,r,400608532
temporal,1,2048,4194304,0,1,1,r,475965997
non_temporal,1,2048,4194304,0,1,1,r,530403916
erms,1,1024,8388608,0,0,0,w,403401144
temporal,1,1024,8388608,0,0,0,w,444273412
non_temporal,1,1024,8388608,0,0,0,w,530482466
erms,1,1024,8388608,0,0,0,wz,364976268
temporal,1,1024,8388608,0,0,0,wz,445902075
non_temporal,1,1024,8388608,0,0,0,wz,530410619
erms,1,1024,8388608,0,0,0,r,407168893
temporal,1,1024,8388608,0,0,0,r,447574766
non_temporal,1,1024,8388608,0,0,0,r,533935660
erms,1,1024,8388608,0,0,1,w,364849358
temporal,1,1024,8388608,0,0,1,w,477443265
non_temporal,1,1024,8388608,0,0,1,w,530272356
erms,1,1024,8388608,0,0,1,wz,403505747
temporal,1,1024,8388608,0,0,1,wz,449090293
non_temporal,1,1024,8388608,0,0,1,wz,530309870
erms,1,1024,8388608,0,0,1,r,406343588
temporal,1,1024,8388608,0,0,1,r,447146099
non_temporal,1,1024,8388608,0,0,1,r,534236639
erms,1,1024,8388608,0,1,0,w,364804800
temporal,1,1024,8388608,0,1,0,w,477486077
non_temporal,1,1024,8388608,0,1,0,w,530339045
erms,1,1024,8388608,0,1,0,wz,364785028
temporal,1,1024,8388608,0,1,0,wz,444749326
non_temporal,1,1024,8388608,0,1,0,wz,530329660
erms,1,1024,8388608,0,1,0,r,367741196
temporal,1,1024,8388608,0,1,0,r,485264894
non_temporal,1,1024,8388608,0,1,0,r,534822980
erms,1,1024,8388608,0,1,1,w,364926015
temporal,1,1024,8388608,0,1,1,w,444153787
non_temporal,1,1024,8388608,0,1,1,w,530708806
erms,1,1024,8388608,0,1,1,wz,364936078
temporal,1,1024,8388608,0,1,1,wz,482161630
non_temporal,1,1024,8388608,0,1,1,wz,530251824
erms,1,1024,8388608,0,1,1,r,401730171
temporal,1,1024,8388608,0,1,1,r,447393145
non_temporal,1,1024,8388608,0,1,1,r,534144803
erms,1,512,16777216,0,0,0,w,367317011
temporal,1,512,16777216,0,0,0,w,450601508
non_temporal,1,512,16777216,0,0,0,w,531283538
erms,1,512,16777216,0,0,0,wz,405646117
temporal,1,512,16777216,0,0,0,wz,445399468
non_temporal,1,512,16777216,0,0,0,wz,531333305
erms,1,512,16777216,0,0,0,r,413606980
temporal,1,512,16777216,0,0,0,r,451491325
non_temporal,1,512,16777216,0,0,0,r,538342878
erms,1,512,16777216,0,0,1,w,400490305
temporal,1,512,16777216,0,0,1,w,445687777
non_temporal,1,512,16777216,0,0,1,w,531940437
erms,1,512,16777216,0,0,1,wz,367399682
temporal,1,512,16777216,0,0,1,wz,478780611
non_temporal,1,512,16777216,0,0,1,wz,531716934
erms,1,512,16777216,0,0,1,r,374625766
temporal,1,512,16777216,0,0,1,r,486143404
non_temporal,1,512,16777216,0,0,1,r,539004490
erms,1,512,16777216,0,1,0,w,367390927
temporal,1,512,16777216,0,1,0,w,450507324
non_temporal,1,512,16777216,0,1,0,w,531317466
erms,1,512,16777216,0,1,0,wz,405942711
temporal,1,512,16777216,0,1,0,wz,446076542
non_temporal,1,512,16777216,0,1,0,wz,531302001
erms,1,512,16777216,0,1,0,r,408114711
temporal,1,512,16777216,0,1,0,r,451577883
non_temporal,1,512,16777216,0,1,0,r,539456116
erms,1,512,16777216,0,1,1,w,367211577
temporal,1,512,16777216,0,1,1,w,445765366
non_temporal,1,512,16777216,0,1,1,w,535381398
erms,1,512,16777216,0,1,1,wz,367312636
temporal,1,512,16777216,0,1,1,wz,483097677
non_temporal,1,512,16777216,0,1,1,wz,532099997
erms,1,512,16777216,0,1,1,r,373616399
temporal,1,512,16777216,0,1,1,r,489234204
non_temporal,1,512,16777216,0,1,1,r,538840794
erms,1,500,33554432,0,0,0,w,775317136
temporal,1,500,33554432,0,0,0,w,1085342398
non_temporal,1,500,33554432,0,0,0,w,1047789650
erms,1,500,33554432,0,0,0,wz,850041682
temporal,1,500,33554432,0,0,0,wz,1096729384
non_temporal,1,500,33554432,0,0,0,wz,1047914487
erms,1,500,33554432,0,0,0,r,881689918
temporal,1,500,33554432,0,0,0,r,1069040838
non_temporal,1,500,33554432,0,0,0,r,1062009295
erms,1,500,33554432,0,0,1,w,790902285
temporal,1,500,33554432,0,0,1,w,1112395126
non_temporal,1,500,33554432,0,0,1,w,1046496472
erms,1,500,33554432,0,0,1,wz,868051660
temporal,1,500,33554432,0,0,1,wz,1114609595
non_temporal,1,500,33554432,0,0,1,wz,1046547039
erms,1,500,33554432,0,0,1,r,866350893
temporal,1,500,33554432,0,0,1,r,1105807706
non_temporal,1,500,33554432,0,0,1,r,1060779515
erms,1,500,33554432,0,1,0,w,868443404
temporal,1,500,33554432,0,1,0,w,1075066092
non_temporal,1,500,33554432,0,1,0,w,1048070348
erms,1,500,33554432,0,1,0,wz,877733152
temporal,1,500,33554432,0,1,0,wz,1115858942
non_temporal,1,500,33554432,0,1,0,wz,1047835978
erms,1,500,33554432,0,1,0,r,879900414
temporal,1,500,33554432,0,1,0,r,1076804365
non_temporal,1,500,33554432,0,1,0,r,1060980455
erms,1,500,33554432,0,1,1,w,792748060
temporal,1,500,33554432,0,1,1,w,1094930215
non_temporal,1,500,33554432,0,1,1,w,1046920853
erms,1,500,33554432,0,1,1,wz,788886358
temporal,1,500,33554432,0,1,1,wz,1096466291
non_temporal,1,500,33554432,0,1,1,wz,1046718936
erms,1,500,33554432,0,1,1,r,801033661
temporal,1,500,33554432,0,1,1,r,1138707937
non_temporal,1,500,33554432,0,1,1,r,1061158605
erms,1,500,67108864,0,0,0,w,4717197218
temporal,1,500,67108864,0,0,0,w,4256641444
non_temporal,1,500,67108864,0,0,0,w,2095146999
erms,1,500,67108864,0,0,0,wz,4850161583
temporal,1,500,67108864,0,0,0,wz,4607503130
non_temporal,1,500,67108864,0,0,0,wz,2093015421
erms,1,500,67108864,0,0,0,r,4839591136
temporal,1,500,67108864,0,0,0,r,4143139628
non_temporal,1,500,67108864,0,0,0,r,2125174716
erms,1,500,67108864,0,0,1,w,4848378159
temporal,1,500,67108864,0,0,1,w,4288966563
non_temporal,1,500,67108864,0,0,1,w,2093946219
erms,1,500,67108864,0,0,1,wz,4714137186
temporal,1,500,67108864,0,0,1,wz,4482573823
non_temporal,1,500,67108864,0,0,1,wz,2092805280
erms,1,500,67108864,0,0,1,r,4862451694
temporal,1,500,67108864,0,0,1,r,4138854938
non_temporal,1,500,67108864,0,0,1,r,2123196309
erms,1,500,67108864,0,1,0,w,4821582008
temporal,1,500,67108864,0,1,0,w,4108218176
non_temporal,1,500,67108864,0,1,0,w,2095350988
erms,1,500,67108864,0,1,0,wz,4862769599
temporal,1,500,67108864,0,1,0,wz,4093781237
non_temporal,1,500,67108864,0,1,0,wz,2096151736
erms,1,500,67108864,0,1,0,r,4838162906
temporal,1,500,67108864,0,1,0,r,4137957970
non_temporal,1,500,67108864,0,1,0,r,2122232362
erms,1,500,67108864,0,1,1,w,4839073909
temporal,1,500,67108864,0,1,1,w,4153324674
non_temporal,1,500,67108864,0,1,1,w,2095775635
erms,1,500,67108864,0,1,1,wz,4694356873
temporal,1,500,67108864,0,1,1,wz,4568515841
non_temporal,1,500,67108864,0,1,1,wz,2092635179
erms,1,500,67108864,0,1,1,r,4834590481
temporal,1,500,67108864,0,1,1,r,4256989880
non_temporal,1,500,67108864,0,1,1,r,2125859841
erms,1,500,134217728,0,0,0,w,10598675340
temporal,1,500,134217728,0,0,0,w,8851021179
non_temporal,1,500,134217728,0,0,0,w,4235546067
erms,1,500,134217728,0,0,0,wz,10484490899
temporal,1,500,134217728,0,0,0,wz,9292760784
non_temporal,1,500,134217728,0,0,0,wz,4220069885
erms,1,500,134217728,0,0,0,r,10608039109
temporal,1,500,134217728,0,0,0,r,8883870887
non_temporal,1,500,134217728,0,0,0,r,4558212594
erms,1,500,134217728,0,0,1,w,10355206354
temporal,1,500,134217728,0,0,1,w,8842752548
non_temporal,1,500,134217728,0,0,1,w,4218905673
erms,1,500,134217728,0,0,1,wz,10362434278
temporal,1,500,134217728,0,0,1,wz,8836640045
non_temporal,1,500,134217728,0,0,1,wz,4447151953
erms,1,500,134217728,0,0,1,r,10546571466
temporal,1,500,134217728,0,0,1,r,9317282151
non_temporal,1,500,134217728,0,0,1,r,4286102985
erms,1,500,134217728,0,1,0,w,10500202651
temporal,1,500,134217728,0,1,0,w,9272487021
non_temporal,1,500,134217728,0,1,0,w,4225788471
erms,1,500,134217728,0,1,0,wz,10557289418
temporal,1,500,134217728,0,1,0,wz,9313808447
non_temporal,1,500,134217728,0,1,0,wz,4218721504
erms,1,500,134217728,0,1,0,r,10647594982
temporal,1,500,134217728,0,1,0,r,9414471350
non_temporal,1,500,134217728,0,1,0,r,4290998337
erms,1,500,134217728,0,1,1,w,10581570745
temporal,1,500,134217728,0,1,1,w,9263626236
non_temporal,1,500,134217728,0,1,1,w,4219984243
erms,1,500,134217728,0,1,1,wz,10602738795
temporal,1,500,134217728,0,1,1,wz,8826998557
non_temporal,1,500,134217728,0,1,1,wz,4223502824
erms,1,500,134217728,0,1,1,r,10612520486
temporal,1,500,134217728,0,1,1,r,9311327301
non_temporal,1,500,134217728,0,1,1,r,4291642767
erms,1,500,268435456,0,0,0,w,20835600536
temporal,1,500,268435456,0,0,0,w,18419534467
non_temporal,1,500,268435456,0,0,0,w,8512751988
erms,1,500,268435456,0,0,0,wz,21374828667
temporal,1,500,268435456,0,0,0,wz,18714962143
non_temporal,1,500,268435456,0,0,0,wz,8513394361
erms,1,500,268435456,0,0,0,r,21403721754
temporal,1,500,268435456,0,0,0,r,17954188936
non_temporal,1,500,268435456,0,0,0,r,8645753096
erms,1,500,268435456,0,0,1,w,20900861648
temporal,1,500,268435456,0,0,1,w,17860324561
non_temporal,1,500,268435456,0,0,1,w,8516042386
erms,1,500,268435456,0,0,1,wz,20711388467
temporal,1,500,268435456,0,0,1,wz,18694720459
non_temporal,1,500,268435456,0,0,1,wz,8503410876
erms,1,500,268435456,0,0,1,r,20882223963
temporal,1,500,268435456,0,0,1,r,18616420021
non_temporal,1,500,268435456,0,0,1,r,8654704851
erms,1,500,268435456,0,1,0,w,20695097696
temporal,1,500,268435456,0,1,0,w,18701483048
non_temporal,1,500,268435456,0,1,0,w,8515810450
erms,1,500,268435456,0,1,0,wz,21392506187
temporal,1,500,268435456,0,1,0,wz,19073195087
non_temporal,1,500,268435456,0,1,0,wz,8736466403
erms,1,500,268435456,0,1,0,r,21416310012
temporal,1,500,268435456,0,1,0,r,18629862708
non_temporal,1,500,268435456,0,1,0,r,8755042063
erms,1,500,268435456,0,1,1,w,21977825057
temporal,1,500,268435456,0,1,1,w,18497255811
non_temporal,1,500,268435456,0,1,1,w,8502794319
erms,1,500,268435456,0,1,1,wz,20904782576
temporal,1,500,268435456,0,1,1,wz,17877916618
non_temporal,1,500,268435456,0,1,1,wz,8505273860
erms,1,500,268435456,0,1,1,r,21376429313
temporal,1,500,268435456,0,1,1,r,17945873053
non_temporal,1,500,268435456,0,1,1,r,8654465235
erms,2,8192,1048576,0,0,0,w,360125826
erms,2,8192,1048576,0,0,0,w,357189633
temporal,2,8192,1048576,0,0,0,w,447198459
temporal,2,8192,1048576,0,0,0,w,480275093
non_temporal,2,8192,1048576,0,0,0,w,530445596
non_temporal,2,8192,1048576,0,0,0,w,530405874
erms,2,8192,1048576,0,0,0,wz,357518271
erms,2,8192,1048576,0,0,0,wz,393145246
temporal,2,8192,1048576,0,0,0,wz,445569112
temporal,2,8192,1048576,0,0,0,wz,447183970
non_temporal,2,8192,1048576,0,0,0,wz,530471785
non_temporal,2,8192,1048576,0,0,0,wz,530534419
erms,2,8192,1048576,0,0,0,r,360079842
erms,2,8192,1048576,0,0,0,r,361230720
temporal,2,8192,1048576,0,0,0,r,448966749
temporal,2,8192,1048576,0,0,0,r,445937331
non_temporal,2,8192,1048576,0,0,0,r,531207436
non_temporal,2,8192,1048576,0,0,0,r,531136625
erms,2,8192,1048576,0,0,1,w,362591705
erms,2,8192,1048576,0,0,1,w,361296453
temporal,2,8192,1048576,0,0,1,w,445266150
temporal,2,8192,1048576,0,0,1,w,447167363
non_temporal,2,8192,1048576,0,0,1,w,530637851
non_temporal,2,8192,1048576,0,0,1,w,530552686
erms,2,8192,1048576,0,0,1,wz,360100296
erms,2,8192,1048576,0,0,1,wz,361530286
temporal,2,8192,1048576,0,0,1,wz,447981753
temporal,2,8192,1048576,0,0,1,wz,445510045
non_temporal,2,8192,1048576,0,0,1,wz,532394044
non_temporal,2,8192,1048576,0,0,1,wz,532437833
erms,2,8192,1048576,0,0,1,r,359841401
erms,2,8192,1048576,0,0,1,r,361355388
temporal,2,8192,1048576,0,0,1,r,448984402
temporal,2,8192,1048576,0,0,1,r,446016319
non_temporal,2,8192,1048576,0,0,1,r,531667805
non_temporal,2,8192,1048576,0,0,1,r,531537218
erms,2,8192,1048576,0,1,0,w,357564023
erms,2,8192,1048576,0,1,0,w,393217689
temporal,2,8192,1048576,0,1,0,w,448126350
temporal,2,8192,1048576,0,1,0,w,445633707
non_temporal,2,8192,1048576,0,1,0,w,531736740
non_temporal,2,8192,1048576,0,1,0,w,532029694
erms,2,8192,1048576,0,1,0,wz,360632032
erms,2,8192,1048576,0,1,0,wz,361626257
temporal,2,8192,1048576,0,1,0,wz,442295965
temporal,2,8192,1048576,0,1,0,wz,480674228
non_temporal,2,8192,1048576,0,1,0,wz,531446007
non_temporal,2,8192,1048576,0,1,0,wz,530999361
erms,2,8192,1048576,0,1,0,r,362726456
erms,2,8192,1048576,0,1,0,r,360380500
temporal,2,8192,1048576,0,1,0,r,445930425
temporal,2,8192,1048576,0,1,0,r,480160171
non_temporal,2,8192,1048576,0,1,0,r,531673755
non_temporal,2,8192,1048576,0,1,0,r,531380206
erms,2,8192,1048576,0,1,1,w,362889243
erms,2,8192,1048576,0,1,1,w,361018284
temporal,2,8192,1048576,0,1,1,w,446678270
temporal,2,8192,1048576,0,1,1,w,479864773
non_temporal,2,8192,1048576,0,1,1,w,530992720
non_temporal,2,8192,1048576,0,1,1,w,531090498
erms,2,8192,1048576,0,1,1,wz,359336576
erms,2,8192,1048576,0,1,1,wz,362665929
temporal,2,8192,1048576,0,1,1,wz,441719560
temporal,2,8192,1048576,0,1,1,wz,475191679
non_temporal,2,8192,1048576,0,1,1,wz,531627837
non_temporal,2,8192,1048576,0,1,1,wz,531628470
erms,2,8192,1048576,0,1,1,r,362181104
erms,2,8192,1048576,0,1,1,r,395213861
temporal,2,8192,1048576,0,1,1,r,445836269
temporal,2,8192,1048576,0,1,1,r,447292214
non_temporal,2,8192,1048576,0,1,1,r,531962387
non_temporal,2,8192,1048576,0,1,1,r,532963721
erms,2,4096,2097152,0,0,0,w,363425368
erms,2,4096,2097152,0,0,0,w,365141049
temporal,2,4096,2097152,0,0,0,w,441993679
temporal,2,4096,2097152,0,0,0,w,480366526
non_temporal,2,4096,2097152,0,0,0,w,530819638
non_temporal,2,4096,2097152,0,0,0,w,530832895
erms,2,4096,2097152,0,0,0,wz,360201267
erms,2,4096,2097152,0,0,0,wz,397938395
temporal,2,4096,2097152,0,0,0,wz,445090744
temporal,2,4096,2097152,0,0,0,wz,447239695
non_temporal,2,4096,2097152,0,0,0,wz,530888447
non_temporal,2,4096,2097152,0,0,0,wz,530853955
erms,2,4096,2097152,0,0,0,r,364115099
erms,2,4096,2097152,0,0,0,r,397804606
temporal,2,4096,2097152,0,0,0,r,446154049
temporal,2,4096,2097152,0,0,0,r,447390485
non_temporal,2,4096,2097152,0,0,0,r,531913702
non_temporal,2,4096,2097152,0,0,0,r,532058146
erms,2,4096,2097152,0,0,1,w,378885074
erms,2,4096,2097152,0,0,1,w,365728059
temporal,2,4096,2097152,0,0,1,w,441799061
temporal,2,4096,2097152,0,0,1,w,479467600
non_temporal,2,4096,2097152,0,0,1,w,531102180
non_temporal,2,4096,2097152,0,0,1,w,530829019
erms,2,4096,2097152,0,0,1,wz,366111667
erms,2,4096,2097152,0,0,1,wz,364268094
temporal,2,4096,2097152,0,0,1,wz,446777913
temporal,2,4096,2097152,0,0,1,wz,479979793
non_temporal,2,4096,2097152,0,0,1,wz,530613819
non_temporal,2,4096,2097152,0,0,1,wz,530658329
erms,2,4096,2097152,0,0,1,r,365882651
erms,2,4096,2097152,0,0,1,r,365309208
temporal,2,4096,2097152,0,0,1,r,442628062
temporal,2,4096,2097152,0,0,1,r,480541564
non_temporal,2,4096,2097152,0,0,1,r,532528160
non_temporal,2,4096,2097152,0,0,1,r,532434722
erms,2,4096,2097152,0,1,0,w,364551828
erms,2,4096,2097152,0,1,0,w,364870816
temporal,2,4096,2097152,0,1,0,w,447992780
temporal,2,4096,2097152,0,1,0,w,445275118
non_temporal,2,4096,2097152,0,1,0,w,531701276
non_temporal,2,4096,2097152,0,1,0,w,531738116
erms,2,4096,2097152,0,1,0,wz,365964914
erms,2,4096,2097152,0,1,0,wz,364342005
temporal,2,4096,2097152,0,1,0,wz,445239930
temporal,2,4096,2097152,0,1,0,wz,446436667
non_temporal,2,4096,2097152,0,1,0,wz,531202540
non_temporal,2,4096,2097152,0,1,0,wz,532095418
erms,2,4096,2097152,0,1,0,r,363477787
erms,2,4096,2097152,0,1,0,r,393075935
temporal,2,4096,2097152,0,1,0,r,446179226
temporal,2,4096,2097152,0,1,0,r,447575508
non_temporal,2,4096,2097152,0,1,0,r,532886547
non_temporal,2,4096,2097152,0,1,0,r,532485724
erms,2,4096,2097152,0,1,1,w,363155844
erms,2,4096,2097152,0,1,1,w,365194529
temporal,2,4096,2097152,0,1,1,w,446915027
temporal,2,4096,2097152,0,1,1,w,479396826
non_temporal,2,4096,2097152,0,1,1,w,531151573
non_temporal,2,4096,2097152,0,1,1,w,531186984
erms,2,4096,2097152,0,1,1,wz,365943192
erms,2,4096,2097152,0,1,1,wz,364126762
temporal,2,4096,2097152,0,1,1,wz,444970941
temporal,2,4096,2097152,0,1,1,wz,446834091
non_temporal,2,4096,2097152,0,1,1,wz,530995649
non_temporal,2,4096,2097152,0,1,1,wz,530973339
erms,2,4096,2097152,0,1,1,r,364134282
erms,2,4096,2097152,0,1,1,r,365642373
temporal,2,4096,2097152,0,1,1,r,447708849
temporal,2,4096,2097152,0,1,1,r,479857066
non_temporal,2,4096,2097152,0,1,1,r,532550705
non_temporal,2,4096,2097152,0,1,1,r,532565516
erms,2,2048,4194304,0,0,0,w,367721271
erms,2,2048,4194304,0,0,0,w,366768504
temporal,2,2048,4194304,0,0,0,w,446884936
temporal,2,2048,4194304,0,0,0,w,479484300
non_temporal,2,2048,4194304,0,0,0,w,531324253
non_temporal,2,2048,4194304,0,0,0,w,531395341
erms,2,2048,4194304,0,0,0,wz,367699658
erms,2,2048,4194304,0,0,0,wz,366061169
temporal,2,2048,4194304,0,0,0,wz,448197544
temporal,2,2048,4194304,0,0,0,wz,445508430
non_temporal,2,2048,4194304,0,0,0,wz,531462082
non_temporal,2,2048,4194304,0,0,0,wz,532354738
erms,2,2048,4194304,0,0,0,r,366401124
erms,2,2048,4194304,0,0,0,r,368747733
temporal,2,2048,4194304,0,0,0,r,445391997
temporal,2,2048,4194304,0,0,0,r,481456070
non_temporal,2,2048,4194304,0,0,0,r,534097491
non_temporal,2,2048,4194304,0,0,0,r,533430339
erms,2,2048,4194304,0,0,1,w,365398464
erms,2,2048,4194304,0,0,1,w,366520755
temporal,2,2048,4194304,0,0,1,w,442027124
temporal,2,2048,4194304,0,0,1,w,479752064
non_temporal,2,2048,4194304,0,0,1,w,531324661
non_temporal,2,2048,4194304,0,0,1,w,531403680
erms,2,2048,4194304,0,0,1,wz,367827573
erms,2,2048,4194304,0,0,1,wz,365816524
temporal,2,2048,4194304,0,0,1,wz,445216215
temporal,2,2048,4194304,0,0,1,wz,447139208
non_temporal,2,2048,4194304,0,0,1,wz,531444167
non_temporal,2,2048,4194304,0,0,1,wz,531188769
erms,2,2048,4194304,0,0,1,r,367428376
erms,2,2048,4194304,0,0,1,r,401453700
temporal,2,2048,4194304,0,0,1,r,446771541
temporal,2,2048,4194304,0,0,1,r,447846623
non_temporal,2,2048,4194304,0,0,1,r,533452233
non_temporal,2,2048,4194304,0,0,1,r,533394417
erms,2,2048,4194304,0,1,0,w,366296730
erms,2,2048,4194304,0,1,0,w,367299965
temporal,2,2048,4194304,0,1,0,w,448231047
temporal,2,2048,4194304,0,1,0,w,445510217
non_temporal,2,2048,4194304,0,1,0,w,531487947
non_temporal,2,2048,4194304,0,1,0,w,532464583
erms,2,2048,4194304,0,1,0,wz,394705023
erms,2,2048,4194304,0,1,0,wz,363324318
temporal,2,2048,4194304,0,1,0,wz,445421933
temporal,2,2048,4194304,0,1,0,wz,446844286
non_temporal,2,2048,4194304,0,1,0,wz,531597856
non_temporal,2,2048,4194304,0,1,0,wz,531615332
erms,2,2048,4194304,0,1,0,r,369030810
erms,2,2048,4194304,0,1,0,r,367934592
temporal,2,2048,4194304,0,1,0,r,446867109
temporal,2,2048,4194304,0,1,0,r,448243030
non_temporal,2,2048,4194304,0,1,0,r,533440194
non_temporal,2,2048,4194304,0,1,0,r,534756131
erms,2,2048,4194304,0,1,1,w,364936972
erms,2,2048,4194304,0,1,1,w,395013433
temporal,2,2048,4194304,0,1,1,w,448303325
temporal,2,2048,4194304,0,1,1,w,446111222
non_temporal,2,2048,4194304,0,1,1,w,530942603
non_temporal,2,2048,4194304,0,1,1,w,530961412
erms,2,2048,4194304,0,1,1,wz,401528684
erms,2,2048,4194304,0,1,1,wz,399109124
temporal,2,2048,4194304,0,1,1,wz,445268220
temporal,2,2048,4194304,0,1,1,wz,446718124
non_temporal,2,2048,4194304,0,1,1,wz,531141455
non_temporal,2,2048,4194304,0,1,1,wz,532315703
erms,2,2048,4194304,0,1,1,r,366416388
erms,2,2048,4194304,0,1,1,r,368341478
temporal,2,2048,4194304,0,1,1,r,449897979
temporal,2,2048,4194304,0,1,1,r,446932497
non_temporal,2,2048,4194304,0,1,1,r,533133983
non_temporal,2,2048,4194304,0,1,1,r,533208402
erms,2,1024,8388608,0,0,0,w,371729307
erms,2,1024,8388608,0,0,0,w,369846734
temporal,2,1024,8388608,0,0,0,w,450403211
temporal,2,1024,8388608,0,0,0,w,482895516
non_temporal,2,1024,8388608,0,0,0,w,533268747
non_temporal,2,1024,8388608,0,0,0,w,534541671
