func,nthreads,iter,size,align,reuse,val,init,time_ns
erms,1,8192,1048576,0,0,0,w,344104584
temporal,1,8192,1048576,0,0,0,w,485377089
non_temporal,1,8192,1048576,0,0,0,w,450881120
erms,1,8192,1048576,0,0,0,wz,354363819
temporal,1,8192,1048576,0,0,0,wz,439046149
non_temporal,1,8192,1048576,0,0,0,wz,450974138
erms,1,8192,1048576,0,0,0,r,325713206
temporal,1,8192,1048576,0,0,0,r,484615664
non_temporal,1,8192,1048576,0,0,0,r,452252910
erms,1,8192,1048576,0,0,1,w,326262453
temporal,1,8192,1048576,0,0,1,w,398661065
non_temporal,1,8192,1048576,0,0,1,w,450885420
erms,1,8192,1048576,0,0,1,wz,324531954
temporal,1,8192,1048576,0,0,1,wz,439794887
non_temporal,1,8192,1048576,0,0,1,wz,451363794
erms,1,8192,1048576,0,0,1,r,325489508
temporal,1,8192,1048576,0,0,1,r,503994885
non_temporal,1,8192,1048576,0,0,1,r,451684322
erms,1,8192,1048576,0,1,0,w,362143328
temporal,1,8192,1048576,0,1,0,w,467846049
non_temporal,1,8192,1048576,0,1,0,w,450799113
erms,1,8192,1048576,0,1,0,wz,356856872
temporal,1,8192,1048576,0,1,0,wz,439700899
non_temporal,1,8192,1048576,0,1,0,wz,451328027
erms,1,8192,1048576,0,1,0,r,325898519
temporal,1,8192,1048576,0,1,0,r,484844762
non_temporal,1,8192,1048576,0,1,0,r,451416389
erms,1,8192,1048576,0,1,1,w,357974431
temporal,1,8192,1048576,0,1,1,w,439958467
non_temporal,1,8192,1048576,0,1,1,w,450951616
erms,1,8192,1048576,0,1,1,wz,326884054
temporal,1,8192,1048576,0,1,1,wz,437198816
non_temporal,1,8192,1048576,0,1,1,wz,450892096
erms,1,8192,1048576,0,1,1,r,323765517
temporal,1,8192,1048576,0,1,1,r,485177443
non_temporal,1,8192,1048576,0,1,1,r,451453279
erms,1,4096,2097152,0,0,0,w,362112973
temporal,1,4096,2097152,0,0,0,w,440941185
non_temporal,1,4096,2097152,0,0,0,w,450465555
erms,1,4096,2097152,0,0,0,wz,329220939
temporal,1,4096,2097152,0,0,0,wz,438033586
non_temporal,1,4096,2097152,0,0,0,wz,450462266
erms,1,4096,2097152,0,0,0,r,328735089
temporal,1,4096,2097152,0,0,0,r,410920732
non_temporal,1,4096,2097152,0,0,0,r,450854799
erms,1,4096,2097152,0,0,1,w,329103953
temporal,1,4096,2097152,0,0,1,w,438147357
non_temporal,1,4096,2097152,0,0,1,w,450451046
erms,1,4096,2097152,0,0,1,wz,327459584
temporal,1,4096,2097152,0,0,1,wz,438037938
non_temporal,1,4096,2097152,0,0,1,wz,451899607
erms,1,4096,2097152,0,0,1,r,328796268
temporal,1,4096,2097152,0,0,1,r,438563032
non_temporal,1,4096,2097152,0,0,1,r,450908842
erms,1,4096,2097152,0,1,0,w,329245202
temporal,1,4096,2097152,0,1,0,w,398910679
non_temporal,1,4096,2097152,0,1,0,w,450424852
erms,1,4096,2097152,0,1,0,wz,327245068
temporal,1,4096,2097152,0,1,0,wz,408826723
non_temporal,1,4096,2097152,0,1,0,wz,450331021
erms,1,4096,2097152,0,1,0,r,328587245
temporal,1,4096,2097152,0,1,0,r,438085271
non_temporal,1,4096,2097152,0,1,0,r,450812206
erms,1,4096,2097152,0,1,1,w,324863626
temporal,1,4096,2097152,0,1,1,w,440689837
non_temporal,1,4096,2097152,0,1,1,w,450307688
erms,1,4096,2097152,0,1,1,wz,362125901
temporal,1,4096,2097152,0,1,1,wz,438071117
non_temporal,1,4096,2097152,0,1,1,wz,450885604
erms,1,4096,2097152,0,1,1,r,326995734
temporal,1,4096,2097152,0,1,1,r,440907711
non_temporal,1,4096,2097152,0,1,1,r,451366715
erms,1,2048,4194304,0,0,0,w,330334376
temporal,1,2048,4194304,0,0,0,w,438219676
non_temporal,1,2048,4194304,0,0,0,w,450813795
erms,1,2048,4194304,0,0,0,wz,364324433
temporal,1,2048,4194304,0,0,0,wz,485211117
non_temporal,1,2048,4194304,0,0,0,wz,450020033
erms,1,2048,4194304,0,0,0,r,328215599
temporal,1,2048,4194304,0,0,0,r,438246787
non_temporal,1,2048,4194304,0,0,0,r,450839743
erms,1,2048,4194304,0,0,1,w,328759487
temporal,1,2048,4194304,0,0,1,w,465096919
non_temporal,1,2048,4194304,0,0,1,w,450174109
erms,1,2048,4194304,0,0,1,wz,328850259
temporal,1,2048,4194304,0,0,1,wz,401275964
non_temporal,1,2048,4194304,0,0,1,wz,450052703
erms,1,2048,4194304,0,0,1,r,330653920
temporal,1,2048,4194304,0,0,1,r,487052818
non_temporal,1,2048,4194304,0,0,1,r,450682318
erms,1,2048,4194304,0,1,0,w,328873155
temporal,1,2048,4194304,0,1,0,w,482892553
non_temporal,1,2048,4194304,0,1,0,w,450128465
erms,1,2048,4194304,0,1,0,wz,364368502
temporal,1,2048,4194304,0,1,0,wz,440894869
non_temporal,1,2048,4194304,0,1,0,wz,450193421
erms,1,2048,4194304,0,1,0,r,364244769
temporal,1,2048,4194304,0,1,0,r,429539774
non_temporal,1,2048,4194304,0,1,0,r,450413213
erms,1,2048,4194304,0,1,1,w,330708092
temporal,1,2048,4194304,0,1,1,w,438253844
non_temporal,1,2048,4194304,0,1,1,w,450626291
erms,1,2048,4194304,0,1,1,wz,328890474
temporal,1,2048,4194304,0,1,1,wz,440853128
non_temporal,1,2048,4194304,0,1,1,wz,450230078
erms,1,2048,4194304,0,1,1,r,330888537
temporal,1,2048,4194304,0,1,1,r,438127147
non_temporal,1,2048,4194304,0,1,1,r,450906720
erms,1,1024,8388608,0,0,0,w,329735539
temporal,1,1024,8388608,0,0,0,w,441013470
non_temporal,1,1024,8388608,0,0,0,w,450245708
erms,1,1024,8388608,0,0,0,wz,329303647
temporal,1,1024,8388608,0,0,0,wz,438310530
non_temporal,1,1024,8388608,0,0,0,wz,450145682
erms,1,1024,8388608,0,0,0,r,366928903
temporal,1,1024,8388608,0,0,0,r,441469525
non_temporal,1,1024,8388608,0,0,0,r,450644296
erms,1,1024,8388608,0,0,1,w,365593373
temporal,1,1024,8388608,0,0,1,w,487585701
non_temporal,1,1024,8388608,0,0,1,w,450169894
erms,1,1024,8388608,0,0,1,wz,329098239
temporal,1,1024,8388608,0,0,1,wz,441036616
non_temporal,1,1024,8388608,0,0,1,wz,450509729
erms,1,1024,8388608,0,0,1,r,332532709
temporal,1,1024,8388608,0,0,1,r,488022432
non_temporal,1,1024,8388608,0,0,1,r,451009741
erms,1,1024,8388608,0,1,0,w,365489898
temporal,1,1024,8388608,0,1,0,w,440982065
non_temporal,1,1024,8388608,0,1,0,w,450206882
erms,1,1024,8388608,0,1,0,wz,331606277
temporal,1,1024,8388608,0,1,0,wz,406228565
non_temporal,1,1024,8388608,0,1,0,wz,450215465
erms,1,1024,8388608,0,1,0,r,331041239
temporal,1,1024,8388608,0,1,0,r,441125568
non_temporal,1,1024,8388608,0,1,0,r,450928439
erms,1,1024,8388608,0,1,1,w,365519421
temporal,1,1024,8388608,0,1,1,w,438220888
non_temporal,1,1024,8388608,0,1,1,w,450044988
erms,1,1024,8388608,0,1,1,wz,365484688
temporal,1,1024,8388608,0,1,1,wz,433242638
non_temporal,1,1024,8388608,0,1,1,wz,450410268
erms,1,1024,8388608,0,1,1,r,333008964
temporal,1,1024,8388608,0,1,1,r,438368929
non_temporal,1,1024,8388608,0,1,1,r,451138202
erms,1,512,16777216,0,0,0,w,330189482
temporal,1,512,16777216,0,0,0,w,487299547
non_temporal,1,512,16777216,0,0,0,w,450247731
erms,1,512,16777216,0,0,0,wz,330249459
temporal,1,512,16777216,0,0,0,wz,441123811
non_temporal,1,512,16777216,0,0,0,wz,450683990
erms,1,512,16777216,0,0,0,r,369226222
temporal,1,512,16777216,0,0,0,r,439335889
non_temporal,1,512,16777216,0,0,0,r,452101167
erms,1,512,16777216,0,0,1,w,330380772
temporal,1,512,16777216,0,0,1,w,441286636
non_temporal,1,512,16777216,0,0,1,w,450886504
erms,1,512,16777216,0,0,1,wz,332212175
temporal,1,512,16777216,0,0,1,wz,438479716
non_temporal,1,512,16777216,0,0,1,wz,450860000
erms,1,512,16777216,0,0,1,r,333447177
temporal,1,512,16777216,0,0,1,r,488209042
non_temporal,1,512,16777216,0,0,1,r,451826947
erms,1,512,16777216,0,1,0,w,332143072
temporal,1,512,16777216,0,1,0,w,441133304
non_temporal,1,512,16777216,0,1,0,w,450321873
erms,1,512,16777216,0,1,0,wz,330280566
temporal,1,512,16777216,0,1,0,wz,441292094
non_temporal,1,512,16777216,0,1,0,wz,450361997
erms,1,512,16777216,0,1,0,r,334316919
temporal,1,512,16777216,0,1,0,r,438839097
non_temporal,1,512,16777216,0,1,0,r,451328086
erms,1,512,16777216,0,1,1,w,330425545
temporal,1,512,16777216,0,1,1,w,441288769
non_temporal,1,512,16777216,0,1,1,w,450441716
erms,1,512,16777216,0,1,1,wz,330237445
temporal,1,512,16777216,0,1,1,wz,487659744
non_temporal,1,512,16777216,0,1,1,wz,450442389
erms,1,512,16777216,0,1,1,r,369212295
temporal,1,512,16777216,0,1,1,r,407921704
non_temporal,1,512,16777216,0,1,1,r,462346885
erms,1,500,33554432,0,0,0,w,716588267
temporal,1,500,33554432,0,0,0,w,1145182509
non_temporal,1,500,33554432,0,0,0,w,879651334
erms,1,500,33554432,0,0,0,wz,1020713778
temporal,1,500,33554432,0,0,0,wz,1425157343
non_temporal,1,500,33554432,0,0,0,wz,878885978
erms,1,500,33554432,0,0,0,r,1005604451
temporal,1,500,33554432,0,0,0,r,1403205051
non_temporal,1,500,33554432,0,0,0,r,881918171
erms,1,500,33554432,0,0,1,w,963034043
temporal,1,500,33554432,0,0,1,w,1214655330
non_temporal,1,500,33554432,0,0,1,w,880318771
erms,1,500,33554432,0,0,1,wz,1014485378
temporal,1,500,33554432,0,0,1,wz,1435039477
non_temporal,1,500,33554432,0,0,1,wz,879300312
erms,1,500,33554432,0,0,1,r,970609384
temporal,1,500,33554432,0,0,1,r,1280238141
non_temporal,1,500,33554432,0,0,1,r,881857007
erms,1,500,33554432,0,1,0,w,1038259260
temporal,1,500,33554432,0,1,0,w,1427761002
non_temporal,1,500,33554432,0,1,0,w,878963421
erms,1,500,33554432,0,1,0,wz,955135765
temporal,1,500,33554432,0,1,0,wz,1405175127
non_temporal,1,500,33554432,0,1,0,wz,878917014
erms,1,500,33554432,0,1,0,r,1017462457
temporal,1,500,33554432,0,1,0,r,1412422506
non_temporal,1,500,33554432,0,1,0,r,881802853
erms,1,500,33554432,0,1,1,w,1068628936
temporal,1,500,33554432,0,1,1,w,1376419657
non_temporal,1,500,33554432,0,1,1,w,878927667
erms,1,500,33554432,0,1,1,wz,797736793
temporal,1,500,33554432,0,1,1,wz,1396714193
non_temporal,1,500,33554432,0,1,1,wz,879367499
erms,1,500,33554432,0,1,1,r,1010175067
temporal,1,500,33554432,0,1,1,r,1391549112
non_temporal,1,500,33554432,0,1,1,r,882041099
erms,1,500,67108864,0,0,0,w,6147011951
temporal,1,500,67108864,0,0,0,w,4038845210
non_temporal,1,500,67108864,0,0,0,w,1757005755
erms,1,500,67108864,0,0,0,wz,6175101416
temporal,1,500,67108864,0,0,0,wz,4087517938
non_temporal,1,500,67108864,0,0,0,wz,1756722455
erms,1,500,67108864,0,0,0,r,6354785642
temporal,1,500,67108864,0,0,0,r,4070929333
non_temporal,1,500,67108864,0,0,0,r,1769486313
erms,1,500,67108864,0,0,1,w,6160381198
temporal,1,500,67108864,0,0,1,w,4099058317
non_temporal,1,500,67108864,0,0,1,w,1756592632
erms,1,500,67108864,0,0,1,wz,6315015798
temporal,1,500,67108864,0,0,1,wz,4039075805
non_temporal,1,500,67108864,0,0,1,wz,1757165527
erms,1,500,67108864,0,0,1,r,6149600127
temporal,1,500,67108864,0,0,1,r,4045845028
non_temporal,1,500,67108864,0,0,1,r,1769194530
erms,1,500,67108864,0,1,0,w,6108735365
temporal,1,500,67108864,0,1,0,w,4094513155
non_temporal,1,500,67108864,0,1,0,w,1756979846
erms,1,500,67108864,0,1,0,wz,6283655768
temporal,1,500,67108864,0,1,0,wz,4038365521
non_temporal,1,500,67108864,0,1,0,wz,1756990515
erms,1,500,67108864,0,1,0,r,6191668736
temporal,1,500,67108864,0,1,0,r,4101396947
non_temporal,1,500,67108864,0,1,0,r,1768777970
erms,1,500,67108864,0,1,1,w,6069216847
temporal,1,500,67108864,0,1,1,w,4097975060
non_temporal,1,500,67108864,0,1,1,w,1757118613
erms,1,500,67108864,0,1,1,wz,6318439292
temporal,1,500,67108864,0,1,1,wz,4038312399
non_temporal,1,500,67108864,0,1,1,wz,1757073517
erms,1,500,67108864,0,1,1,r,6140933749
temporal,1,500,67108864,0,1,1,r,4103866872
non_temporal,1,500,67108864,0,1,1,r,1768088283
erms,1,500,134217728,0,0,0,w,12588016205
temporal,1,500,134217728,0,0,0,w,8314788910
non_temporal,1,500,134217728,0,0,0,w,3512385247
erms,1,500,134217728,0,0,0,wz,12822023631
temporal,1,500,134217728,0,0,0,wz,8087273432
non_temporal,1,500,134217728,0,0,0,wz,3512293533
erms,1,500,134217728,0,0,0,r,12880563522
temporal,1,500,134217728,0,0,0,r,8167626899
non_temporal,1,500,134217728,0,0,0,r,3542284241
erms,1,500,134217728,0,0,1,w,12857693360
temporal,1,500,134217728,0,0,1,w,8157288659
non_temporal,1,500,134217728,0,0,1,w,3512905140
erms,1,500,134217728,0,0,1,wz,12582501484
temporal,1,500,134217728,0,0,1,wz,8181702064
non_temporal,1,500,134217728,0,0,1,wz,3514578816
erms,1,500,134217728,0,0,1,r,12861689734
temporal,1,500,134217728,0,0,1,r,8130675401
non_temporal,1,500,134217728,0,0,1,r,3541069408
erms,1,500,134217728,0,1,0,w,12603117668
temporal,1,500,134217728,0,1,0,w,8109692805
non_temporal,1,500,134217728,0,1,0,w,3512184802
erms,1,500,134217728,0,1,0,wz,12380034734
temporal,1,500,134217728,0,1,0,wz,8293064689
non_temporal,1,500,134217728,0,1,0,wz,3512280930
erms,1,500,134217728,0,1,0,r,12833035629
temporal,1,500,134217728,0,1,0,r,8100678329
non_temporal,1,500,134217728,0,1,0,r,3540952422
erms,1,500,134217728,0,1,1,w,12491370084
temporal,1,500,134217728,0,1,1,w,8276819626
non_temporal,1,500,134217728,0,1,1,w,3514803956
erms,1,500,134217728,0,1,1,wz,12659408196
temporal,1,500,134217728,0,1,1,wz,8176214177
non_temporal,1,500,134217728,0,1,1,wz,3514489382
erms,1,500,134217728,0,1,1,r,12732722810
temporal,1,500,134217728,0,1,1,r,8183872222
non_temporal,1,500,134217728,0,1,1,r,3542722733
erms,1,500,268435456,0,0,0,w,25711883983
temporal,1,500,268435456,0,0,0,w,16208983854
non_temporal,1,500,268435456,0,0,0,w,7022516677
erms,1,500,268435456,0,0,0,wz,25304682304
temporal,1,500,268435456,0,0,0,wz,16433817931
non_temporal,1,500,268435456,0,0,0,wz,7094368786
erms,1,500,268435456,0,0,0,r,24988714842
temporal,1,500,268435456,0,0,0,r,16775751434
non_temporal,1,500,268435456,0,0,0,r,7089911797
erms,1,500,268435456,0,0,1,w,25349603550
temporal,1,500,268435456,0,0,1,w,16264361207
non_temporal,1,500,268435456,0,0,1,w,7022132633
erms,1,500,268435456,0,0,1,wz,25139294842
temporal,1,500,268435456,0,0,1,wz,16261651049
non_temporal,1,500,268435456,0,0,1,wz,7022400809
erms,1,500,268435456,0,0,1,r,25528999644
temporal,1,500,268435456,0,0,1,r,16320214799
non_temporal,1,500,268435456,0,0,1,r,7089276441
erms,1,500,268435456,0,1,0,w,24905889708
temporal,1,500,268435456,0,1,0,w,16693597169
non_temporal,1,500,268435456,0,1,0,w,7021257770
erms,1,500,268435456,0,1,0,wz,25482904311
temporal,1,500,268435456,0,1,0,wz,16257914549
non_temporal,1,500,268435456,0,1,0,wz,7022770981
erms,1,500,268435456,0,1,0,r,24895973155
temporal,1,500,268435456,0,1,0,r,16801769004
non_temporal,1,500,268435456,0,1,0,r,7090214900
erms,1,500,268435456,0,1,1,w,25714356922
temporal,1,500,268435456,0,1,1,w,16310150508
non_temporal,1,500,268435456,0,1,1,w,7023792640
erms,1,500,268435456,0,1,1,wz,25380335314
temporal,1,500,268435456,0,1,1,wz,16710390449
non_temporal,1,500,268435456,0,1,1,wz,7024189640
erms,1,500,268435456,0,1,1,r,25726891826
temporal,1,500,268435456,0,1,1,r,16275976060
non_temporal,1,500,268435456,0,1,1,r,7089367605
erms,2,8192,1048576,0,0,0,w,391118822
erms,2,8192,1048576,0,0,0,w,365591927
temporal,2,8192,1048576,0,0,0,w,452863350
temporal,2,8192,1048576,0,0,0,w,456096073
non_temporal,2,8192,1048576,0,0,0,w,486732029
non_temporal,2,8192,1048576,0,0,0,w,486673647
erms,2,8192,1048576,0,0,0,wz,353706876
erms,2,8192,1048576,0,0,0,wz,333277667
temporal,2,8192,1048576,0,0,0,wz,423613000
temporal,2,8192,1048576,0,0,0,wz,435683828
non_temporal,2,8192,1048576,0,0,0,wz,478113607
non_temporal,2,8192,1048576,0,0,0,wz,478082490
erms,2,8192,1048576,0,0,0,r,334950921
erms,2,8192,1048576,0,0,0,r,342591297
temporal,2,8192,1048576,0,0,0,r,488888213
temporal,2,8192,1048576,0,0,0,r,457058489
non_temporal,2,8192,1048576,0,0,0,r,484672627
non_temporal,2,8192,1048576,0,0,0,r,484716571
erms,2,8192,1048576,0,0,1,w,355446816
erms,2,8192,1048576,0,0,1,w,356106731
temporal,2,8192,1048576,0,0,1,w,501582997
temporal,2,8192,1048576,0,0,1,w,496198209
non_temporal,2,8192,1048576,0,0,1,w,480545649
non_temporal,2,8192,1048576,0,0,1,w,480468396
erms,2,8192,1048576,0,0,1,wz,370151976
erms,2,8192,1048576,0,0,1,wz,367322840
temporal,2,8192,1048576,0,0,1,wz,454579420
temporal,2,8192,1048576,0,0,1,wz,452512558
non_temporal,2,8192,1048576,0,0,1,wz,452491345
non_temporal,2,8192,1048576,0,0,1,wz,452603839
erms,2,8192,1048576,0,0,1,r,367546009
erms,2,8192,1048576,0,0,1,r,366808081
temporal,2,8192,1048576,0,0,1,r,496974004
temporal,2,8192,1048576,0,0,1,r,492567249
non_temporal,2,8192,1048576,0,0,1,r,478591448
non_temporal,2,8192,1048576,0,0,1,r,478691660
erms,2,8192,1048576,0,1,0,w,374096479
erms,2,8192,1048576,0,1,0,w,371394265
temporal,2,8192,1048576,0,1,0,w,418591033
temporal,2,8192,1048576,0,1,0,w,424147106
non_temporal,2,8192,1048576,0,1,0,w,461762642
non_temporal,2,8192,1048576,0,1,0,w,461271727
erms,2,8192,1048576,0,1,0,wz,357671615
erms,2,8192,1048576,0,1,0,wz,356461790
temporal,2,8192,1048576,0,1,0,wz,442325311
temporal,2,8192,1048576,0,1,0,wz,440207222
non_temporal,2,8192,1048576,0,1,0,wz,458584811
non_temporal,2,8192,1048576,0,1,0,wz,458618782
erms,2,8192,1048576,0,1,0,r,337097004
erms,2,8192,1048576,0,1,0,r,335619423
temporal,2,8192,1048576,0,1,0,r,501292987
temporal,2,8192,1048576,0,1,0,r,496523459
non_temporal,2,8192,1048576,0,1,0,r,480951917
non_temporal,2,8192,1048576,0,1,0,r,480818412
erms,2,8192,1048576,0,1,1,w,370555609
erms,2,8192,1048576,0,1,1,w,366748173
temporal,2,8192,1048576,0,1,1,w,443199533
temporal,2,8192,1048576,0,1,1,w,440199759
non_temporal,2,8192,1048576,0,1,1,w,451800772
non_temporal,2,8192,1048576,0,1,1,w,451694283
erms,2,8192,1048576,0,1,1,wz,327558700
erms,2,8192,1048576,0,1,1,wz,325888896
temporal,2,8192,1048576,0,1,1,wz,485381999
temporal,2,8192,1048576,0,1,1,wz,485824171
non_temporal,2,8192,1048576,0,1,1,wz,465456089
non_temporal,2,8192,1048576,0,1,1,wz,465412463
erms,2,8192,1048576,0,1,1,r,369986013
erms,2,8192,1048576,0,1,1,r,366010569
temporal,2,8192,1048576,0,1,1,r,454979481
temporal,2,8192,1048576,0,1,1,r,452571542
non_temporal,2,8192,1048576,0,1,1,r,452074409
non_temporal,2,8192,1048576,0,1,1,r,452132769
erms,2,4096,2097152,0,0,0,w,338956829
erms,2,4096,2097152,0,0,0,w,370453547
temporal,2,4096,2097152,0,0,0,w,443563691
temporal,2,4096,2097152,0,0,0,w,440302468
non_temporal,2,4096,2097152,0,0,0,w,451797960
non_temporal,2,4096,2097152,0,0,0,w,451694656
erms,2,4096,2097152,0,0,0,wz,339857053
erms,2,4096,2097152,0,0,0,wz,372581084
temporal,2,4096,2097152,0,0,0,wz,453552562
temporal,2,4096,2097152,0,0,0,wz,497493839
non_temporal,2,4096,2097152,0,0,0,wz,451844249
non_temporal,2,4096,2097152,0,0,0,wz,451730347
erms,2,4096,2097152,0,0,0,r,365418545
erms,2,4096,2097152,0,0,0,r,362031740
temporal,2,4096,2097152,0,0,0,r,452986890
temporal,2,4096,2097152,0,0,0,r,498098509
non_temporal,2,4096,2097152,0,0,0,r,479962373
non_temporal,2,4096,2097152,0,0,0,r,480346490
erms,2,4096,2097152,0,0,1,w,365793351
erms,2,4096,2097152,0,0,1,w,362263416
temporal,2,4096,2097152,0,0,1,w,452896597
temporal,2,4096,2097152,0,0,1,w,497655253
non_temporal,2,4096,2097152,0,0,1,w,451231496
non_temporal,2,4096,2097152,0,0,1,w,451350489
erms,2,4096,2097152,0,0,1,wz,365565865
erms,2,4096,2097152,0,0,1,wz,362544525
temporal,2,4096,2097152,0,0,1,wz,443742529
temporal,2,4096,2097152,0,0,1,wz,440440808
non_temporal,2,4096,2097152,0,0,1,wz,451495778
non_temporal,2,4096,2097152,0,0,1,wz,451509572
erms,2,4096,2097152,0,0,1,r,338295192
erms,2,4096,2097152,0,0,1,r,370214990
temporal,2,4096,2097152,0,0,1,r,456053833
temporal,2,4096,2097152,0,0,1,r,452773876
non_temporal,2,4096,2097152,0,0,1,r,451756707
non_temporal,2,4096,2097152,0,0,1,r,452310055
erms,2,4096,2097152,0,1,0,w,331487357
erms,2,4096,2097152,0,1,0,w,329265525
temporal,2,4096,2097152,0,1,0,w,492285085
temporal,2,4096,2097152,0,1,0,w,487024634
non_temporal,2,4096,2097152,0,1,0,w,451507974
non_temporal,2,4096,2097152,0,1,0,w,451231228
erms,2,4096,2097152,0,1,0,wz,330079474
erms,2,4096,2097152,0,1,0,wz,363454179
temporal,2,4096,2097152,0,1,0,wz,465853127
temporal,2,4096,2097152,0,1,0,wz,460168073
non_temporal,2,4096,2097152,0,1,0,wz,479766140
non_temporal,2,4096,2097152,0,1,0,wz,479858039
erms,2,4096,2097152,0,1,0,r,335912703
erms,2,4096,2097152,0,1,0,r,332520552
temporal,2,4096,2097152,0,1,0,r,455031410
temporal,2,4096,2097152,0,1,0,r,451757652
non_temporal,2,4096,2097152,0,1,0,r,490951440
non_temporal,2,4096,2097152,0,1,0,r,490777723
erms,2,4096,2097152,0,1,1,w,366910323
erms,2,4096,2097152,0,1,1,w,362473744
temporal,2,4096,2097152,0,1,1,w,443713043
temporal,2,4096,2097152,0,1,1,w,399786181
non_temporal,2,4096,2097152,0,1,1,w,480092587
non_temporal,2,4096,2097152,0,1,1,w,480069601
erms,2,4096,2097152,0,1,1,wz,337595016
erms,2,4096,2097152,0,1,1,wz,330584777
temporal,2,4096,2097152,0,1,1,wz,450488643
temporal,2,4096,2097152,0,1,1,wz,402785972
non_temporal,2,4096,2097152,0,1,1,wz,451635375
non_temporal,2,4096,2097152,0,1,1,wz,451530288
erms,2,4096,2097152,0,1,1,r,331004795
erms,2,4096,2097152,0,1,1,r,363280556
temporal,2,4096,2097152,0,1,1,r,454124141
temporal,2,4096,2097152,0,1,1,r,447030393
non_temporal,2,4096,2097152,0,1,1,r,451695918
non_temporal,2,4096,2097152,0,1,1,r,452651061
erms,2,2048,4194304,0,0,0,w,350459943
erms,2,2048,4194304,0,0,0,w,345982754
temporal,2,2048,4194304,0,0,0,w,472069800
temporal,2,2048,4194304,0,0,0,w,464139426
non_temporal,2,2048,4194304,0,0,0,w,479644217
non_temporal,2,2048,4194304,0,0,0,w,479637054
erms,2,2048,4194304,0,0,0,wz,350364537
erms,2,2048,4194304,0,0,0,wz,345914380
temporal,2,2048,4194304,0,0,0,wz,462518373
temporal,2,2048,4194304,0,0,0,wz,455581091
non_temporal,2,2048,4194304,0,0,0,wz,479729109
non_temporal,2,2048,4194304,0,0,0,wz,479628400
erms,2,2048,4194304,0,0,0,r,382887145
erms,2,2048,4194304,0,0,0,r,353750037
temporal,2,2048,4194304,0,0,0,r,456747261
temporal,2,2048,4194304,0,0,0,r,417767352
non_temporal,2,2048,4194304,0,0,0,r,477142003
non_temporal,2,2048,4194304,0,0,0,r,478138212
erms,2,2048,4194304,0,0,1,w,376083508
erms,2,2048,4194304,0,0,1,w,374579507
temporal,2,2048,4194304,0,0,1,w,486286171
temporal,2,2048,4194304,0,0,1,w,445827243
non_temporal,2,2048,4194304,0,0,1,w,488421850
non_temporal,2,2048,4194304,0,0,1,w,488363131
erms,2,2048,4194304,0,0,1,wz,343279286
erms,2,2048,4194304,0,0,1,wz,380381031
temporal,2,2048,4194304,0,0,1,wz,452157025
temporal,2,2048,4194304,0,0,1,wz,423045418
non_temporal,2,2048,4194304,0,0,1,wz,494652213
non_temporal,2,2048,4194304,0,0,1,wz,494605787
erms,2,2048,4194304,0,0,1,r,359245255
erms,2,2048,4194304,0,0,1,r,333007339
temporal,2,2048,4194304,0,0,1,r,428393121
temporal,2,2048,4194304,0,0,1,r,482592785
non_temporal,2,2048,4194304,0,0,1,r,484048585
non_temporal,2,2048,4194304,0,0,1,r,483971052
erms,2,2048,4194304,0,1,0,w,341683900
erms,2,2048,4194304,0,1,0,w,371662373
temporal,2,2048,4194304,0,1,0,w,466473373
temporal,2,2048,4194304,0,1,0,w,459882146
non_temporal,2,2048,4194304,0,1,0,w,475239544
non_temporal,2,2048,4194304,0,1,0,w,475259810
erms,2,2048,4194304,0,1,0,wz,368293931
erms,2,2048,4194304,0,1,0,wz,338819282
temporal,2,2048,4194304,0,1,0,wz,451270723
temporal,2,2048,4194304,0,1,0,wz,442858433
non_temporal,2,2048,4194304,0,1,0,wz,479506036
non_temporal,2,2048,4194304,0,1,0,wz,479646404
erms,2,2048,4194304,0,1,0,r,344931825
erms,2,2048,4194304,0,1,0,r,339636511
temporal,2,2048,4194304,0,1,0,r,462490748
temporal,2,2048,4194304,0,1,0,r,410101776
non_temporal,2,2048,4194304,0,1,0,r,480336436
non_temporal,2,2048,4194304,0,1,0,r,480168751
erms,2,2048,4194304,0,1,1,w,339200036
erms,2,2048,4194304,0,1,1,w,331682171
temporal,2,2048,4194304,0,1,1,w,462645041
temporal,2,2048,4194304,0,1,1,w,454964249
non_temporal,2,2048,4194304,0,1,1,w,479742699
non_temporal,2,2048,4194304,0,1,1,w,479603927
erms,2,2048,4194304,0,1,1,wz,341739381
erms,2,2048,4194304,0,1,1,wz,335498732
temporal,2,2048,4194304,0,1,1,wz,504350836
temporal,2,2048,4194304,0,1,1,wz,522238772
non_temporal,2,2048,4194304,0,1,1,wz,494917754
non_temporal,2,2048,4194304,0,1,1,wz,494888552
erms,2,2048,4194304,0,1,1,r,379168024
erms,2,2048,4194304,0,1,1,r,373961518
temporal,2,2048,4194304,0,1,1,r,417042501
temporal,2,2048,4194304,0,1,1,r,452077753
non_temporal,2,2048,4194304,0,1,1,r,452825453
non_temporal,2,2048,4194304,0,1,1,r,452288225
erms,2,1024,8388608,0,0,0,w,344144044
erms,2,1024,8388608,0,0,0,w,334162635
temporal,2,1024,8388608,0,0,0,w,461176952
temporal,2,1024,8388608,0,0,0,w,416892119
non_temporal,2,1024,8388608,0,0,0,w,479575445
non_temporal,2,1024,8388608,0,0,0,w,479632816
