func,nthreads,iter,size,align,reuse,val,init,time_ns
erms,1,8192,1048576,0,0,0,w,309184962
temporal,1,8192,1048576,0,0,0,w,209095682
non_temporal,1,8192,1048576,0,0,0,w,1188081405
erms,1,8192,1048576,0,0,0,wz,313326974
temporal,1,8192,1048576,0,0,0,wz,226762333
non_temporal,1,8192,1048576,0,0,0,wz,1201591377
erms,1,8192,1048576,0,0,0,r,303426916
temporal,1,8192,1048576,0,0,0,r,219606348
non_temporal,1,8192,1048576,0,0,0,r,1187860841
erms,1,8192,1048576,0,0,1,w,314834604
temporal,1,8192,1048576,0,0,1,w,179607750
non_temporal,1,8192,1048576,0,0,1,w,1187751417
erms,1,8192,1048576,0,0,1,wz,311773034
temporal,1,8192,1048576,0,0,1,wz,202907377
non_temporal,1,8192,1048576,0,0,1,wz,1200481353
erms,1,8192,1048576,0,0,1,r,300227730
temporal,1,8192,1048576,0,0,1,r,203188126
non_temporal,1,8192,1048576,0,0,1,r,1188060753
erms,1,8192,1048576,0,1,0,w,310759984
temporal,1,8192,1048576,0,1,0,w,206730669
non_temporal,1,8192,1048576,0,1,0,w,1195885448
erms,1,8192,1048576,0,1,0,wz,308314992
temporal,1,8192,1048576,0,1,0,wz,202389896
non_temporal,1,8192,1048576,0,1,0,wz,1195873495
erms,1,8192,1048576,0,1,0,r,305211709
temporal,1,8192,1048576,0,1,0,r,216220381
non_temporal,1,8192,1048576,0,1,0,r,1196616758
erms,1,8192,1048576,0,1,1,w,313033327
temporal,1,8192,1048576,0,1,1,w,206014254
non_temporal,1,8192,1048576,0,1,1,w,1195180267
erms,1,8192,1048576,0,1,1,wz,309178867
temporal,1,8192,1048576,0,1,1,wz,216225159
non_temporal,1,8192,1048576,0,1,1,wz,1195622575
erms,1,8192,1048576,0,1,1,r,301846654
temporal,1,8192,1048576,0,1,1,r,218807961
non_temporal,1,8192,1048576,0,1,1,r,1189299413
erms,1,4096,2097152,0,0,0,w,322196610
temporal,1,4096,2097152,0,0,0,w,359169387
non_temporal,1,4096,2097152,0,0,0,w,1199012386
erms,1,4096,2097152,0,0,0,wz,324519407
temporal,1,4096,2097152,0,0,0,wz,345862801
non_temporal,1,4096,2097152,0,0,0,wz,1187807347
erms,1,4096,2097152,0,0,0,r,320877256
temporal,1,4096,2097152,0,0,0,r,342920980
non_temporal,1,4096,2097152,0,0,0,r,1211033920
erms,1,4096,2097152,0,0,1,w,323691788
temporal,1,4096,2097152,0,0,1,w,345299342
non_temporal,1,4096,2097152,0,0,1,w,1191981557
erms,1,4096,2097152,0,0,1,wz,323782416
temporal,1,4096,2097152,0,0,1,wz,356811857
non_temporal,1,4096,2097152,0,0,1,wz,1187769955
erms,1,4096,2097152,0,0,1,r,322429950
temporal,1,4096,2097152,0,0,1,r,359612910
non_temporal,1,4096,2097152,0,0,1,r,1188332480
erms,1,4096,2097152,0,1,0,w,324496977
temporal,1,4096,2097152,0,1,0,w,356162160
non_temporal,1,4096,2097152,0,1,0,w,1187224338
erms,1,4096,2097152,0,1,0,wz,325874629
temporal,1,4096,2097152,0,1,0,wz,341061306
non_temporal,1,4096,2097152,0,1,0,wz,1187591706
erms,1,4096,2097152,0,1,0,r,318302856
temporal,1,4096,2097152,0,1,0,r,354847826
non_temporal,1,4096,2097152,0,1,0,r,1188979748
erms,1,4096,2097152,0,1,1,w,326526426
temporal,1,4096,2097152,0,1,1,w,341126017
non_temporal,1,4096,2097152,0,1,1,w,1209860632
erms,1,4096,2097152,0,1,1,wz,324298118
temporal,1,4096,2097152,0,1,1,wz,340942946
non_temporal,1,4096,2097152,0,1,1,wz,1187010268
erms,1,4096,2097152,0,1,1,r,318969641
temporal,1,4096,2097152,0,1,1,r,357389131
non_temporal,1,4096,2097152,0,1,1,r,1187905114
erms,1,2048,4194304,0,0,0,w,329821464
temporal,1,2048,4194304,0,0,0,w,358335735
non_temporal,1,2048,4194304,0,0,0,w,1187137099
erms,1,2048,4194304,0,0,0,wz,331654187
temporal,1,2048,4194304,0,0,0,wz,342267184
non_temporal,1,2048,4194304,0,0,0,wz,1186928876
erms,1,2048,4194304,0,0,0,r,329963159
temporal,1,2048,4194304,0,0,0,r,343492339
non_temporal,1,2048,4194304,0,0,0,r,1190220414
erms,1,2048,4194304,0,0,1,w,332031051
temporal,1,2048,4194304,0,0,1,w,341221929
non_temporal,1,2048,4194304,0,0,1,w,1188326422
erms,1,2048,4194304,0,0,1,wz,331035893
temporal,1,2048,4194304,0,0,1,wz,342699687
non_temporal,1,2048,4194304,0,0,1,wz,1187075975
erms,1,2048,4194304,0,0,1,r,330117225
temporal,1,2048,4194304,0,0,1,r,360321625
non_temporal,1,2048,4194304,0,0,1,r,1189517023
erms,1,2048,4194304,0,1,0,w,331305870
temporal,1,2048,4194304,0,1,0,w,358622925
non_temporal,1,2048,4194304,0,1,0,w,1188186701
erms,1,2048,4194304,0,1,0,wz,332044972
temporal,1,2048,4194304,0,1,0,wz,341998241
non_temporal,1,2048,4194304,0,1,0,wz,1187068344
erms,1,2048,4194304,0,1,0,r,330683244
temporal,1,2048,4194304,0,1,0,r,356982284
non_temporal,1,2048,4194304,0,1,0,r,1189439813
erms,1,2048,4194304,0,1,1,w,330818419
temporal,1,2048,4194304,0,1,1,w,342753772
non_temporal,1,2048,4194304,0,1,1,w,1209467135
erms,1,2048,4194304,0,1,1,wz,326347433
temporal,1,2048,4194304,0,1,1,wz,358427092
non_temporal,1,2048,4194304,0,1,1,wz,1202589974
erms,1,2048,4194304,0,1,1,r,330817170
temporal,1,2048,4194304,0,1,1,r,357097054
non_temporal,1,2048,4194304,0,1,1,r,1201145782
erms,1,1024,8388608,0,0,0,w,341814504
temporal,1,1024,8388608,0,0,0,w,376021130
non_temporal,1,1024,8388608,0,0,0,w,1205949611
erms,1,1024,8388608,0,0,0,wz,343352415
temporal,1,1024,8388608,0,0,0,wz,371931188
non_temporal,1,1024,8388608,0,0,0,wz,1216979527
erms,1,1024,8388608,0,0,0,r,346697275
temporal,1,1024,8388608,0,0,0,r,380568072
non_temporal,1,1024,8388608,0,0,0,r,1210376423
erms,1,1024,8388608,0,0,1,w,346157006
temporal,1,1024,8388608,0,0,1,w,372788368
non_temporal,1,1024,8388608,0,0,1,w,1216696573
erms,1,1024,8388608,0,0,1,wz,341851821
temporal,1,1024,8388608,0,0,1,wz,371782524
non_temporal,1,1024,8388608,0,0,1,wz,1205767891
erms,1,1024,8388608,0,0,1,r,347706643
temporal,1,1024,8388608,0,0,1,r,358731448
non_temporal,1,1024,8388608,0,0,1,r,1221664879
erms,1,1024,8388608,0,1,0,w,338008583
temporal,1,1024,8388608,0,1,0,w,355334601
non_temporal,1,1024,8388608,0,1,0,w,1194684514
erms,1,1024,8388608,0,1,0,wz,345653058
temporal,1,1024,8388608,0,1,0,wz,354669714
non_temporal,1,1024,8388608,0,1,0,wz,1194614717
erms,1,1024,8388608,0,1,0,r,349009463
temporal,1,1024,8388608,0,1,0,r,358053122
non_temporal,1,1024,8388608,0,1,0,r,1216660469
erms,1,1024,8388608,0,1,1,w,337786603
temporal,1,1024,8388608,0,1,1,w,376251827
non_temporal,1,1024,8388608,0,1,1,w,1194352687
erms,1,1024,8388608,0,1,1,wz,336931041
temporal,1,1024,8388608,0,1,1,wz,375841647
non_temporal,1,1024,8388608,0,1,1,wz,1194795056
erms,1,1024,8388608,0,1,1,r,340889848
temporal,1,1024,8388608,0,1,1,r,358463518
non_temporal,1,1024,8388608,0,1,1,r,1198877416
erms,1,512,16777216,0,0,0,w,419561808
temporal,1,512,16777216,0,0,0,w,414671873
non_temporal,1,512,16777216,0,0,0,w,1194369725
erms,1,512,16777216,0,0,0,wz,404020246
temporal,1,512,16777216,0,0,0,wz,405912353
non_temporal,1,512,16777216,0,0,0,wz,1211657691
erms,1,512,16777216,0,0,0,r,426043273
temporal,1,512,16777216,0,0,0,r,427555937
non_temporal,1,512,16777216,0,0,0,r,1202196947
erms,1,512,16777216,0,0,1,w,451374038
temporal,1,512,16777216,0,0,1,w,434210870
non_temporal,1,512,16777216,0,0,1,w,1194754905
erms,1,512,16777216,0,0,1,wz,422520736
temporal,1,512,16777216,0,0,1,wz,404717913
non_temporal,1,512,16777216,0,0,1,wz,1216833856
erms,1,512,16777216,0,0,1,r,433913088
temporal,1,512,16777216,0,0,1,r,432750642
non_temporal,1,512,16777216,0,0,1,r,1202902182
erms,1,512,16777216,0,1,0,w,433561351
temporal,1,512,16777216,0,1,0,w,415443967
non_temporal,1,512,16777216,0,1,0,w,1194602984
erms,1,512,16777216,0,1,0,wz,403162262
temporal,1,512,16777216,0,1,0,wz,419649537
non_temporal,1,512,16777216,0,1,0,wz,1194504057
erms,1,512,16777216,0,1,0,r,442828319
temporal,1,512,16777216,0,1,0,r,413462804
non_temporal,1,512,16777216,0,1,0,r,1225428217
erms,1,512,16777216,0,1,1,w,413044565
temporal,1,512,16777216,0,1,1,w,406534231
non_temporal,1,512,16777216,0,1,1,w,1207840346
erms,1,512,16777216,0,1,1,wz,427888296
temporal,1,512,16777216,0,1,1,wz,411968754
non_temporal,1,512,16777216,0,1,1,wz,1194321320
erms,1,512,16777216,0,1,1,r,426354551
temporal,1,512,16777216,0,1,1,r,405799586
non_temporal,1,512,16777216,0,1,1,r,1203806490
erms,1,500,33554432,0,0,0,w,1955253397
temporal,1,500,33554432,0,0,0,w,1563586936
non_temporal,1,500,33554432,0,0,0,w,2332473081
erms,1,500,33554432,0,0,0,wz,1952542691
temporal,1,500,33554432,0,0,0,wz,1560351231
non_temporal,1,500,33554432,0,0,0,wz,2333510974
erms,1,500,33554432,0,0,0,r,2049630932
temporal,1,500,33554432,0,0,0,r,1518478069
non_temporal,1,500,33554432,0,0,0,r,2372549631
erms,1,500,33554432,0,0,1,w,1972995631
temporal,1,500,33554432,0,0,1,w,1563366234
non_temporal,1,500,33554432,0,0,1,w,2333277932
erms,1,500,33554432,0,0,1,wz,1987721856
temporal,1,500,33554432,0,0,1,wz,1551630218
non_temporal,1,500,33554432,0,0,1,wz,2334823670
erms,1,500,33554432,0,0,1,r,2022154901
temporal,1,500,33554432,0,0,1,r,1498236730
non_temporal,1,500,33554432,0,0,1,r,2394546758
erms,1,500,33554432,0,1,0,w,1976593847
temporal,1,500,33554432,0,1,0,w,1524130822
non_temporal,1,500,33554432,0,1,0,w,2333264987
erms,1,500,33554432,0,1,0,wz,2010088285
temporal,1,500,33554432,0,1,0,wz,1515849911
non_temporal,1,500,33554432,0,1,0,wz,2333087006
erms,1,500,33554432,0,1,0,r,2031785989
temporal,1,500,33554432,0,1,0,r,1516163606
non_temporal,1,500,33554432,0,1,0,r,2393806569
erms,1,500,33554432,0,1,1,w,1992165248
temporal,1,500,33554432,0,1,1,w,1492532928
non_temporal,1,500,33554432,0,1,1,w,2355597948
erms,1,500,33554432,0,1,1,wz,1969937739
temporal,1,500,33554432,0,1,1,wz,1763426493
non_temporal,1,500,33554432,0,1,1,wz,677824884
erms,1,500,33554432,0,1,1,r,1960646288
temporal,1,500,33554432,0,1,1,r,1535090277
non_temporal,1,500,33554432,0,1,1,r,2394192006
erms,1,500,67108864,0,0,0,w,4563415395
temporal,1,500,67108864,0,0,0,w,4053186097
non_temporal,1,500,67108864,0,0,0,w,4666273016
erms,1,500,67108864,0,0,0,wz,4563109802
temporal,1,500,67108864,0,0,0,wz,4019100539
non_temporal,1,500,67108864,0,0,0,wz,4712136838
erms,1,500,67108864,0,0,0,r,4634702568
temporal,1,500,67108864,0,0,0,r,4057612847
non_temporal,1,500,67108864,0,0,0,r,4701344287
erms,1,500,67108864,0,0,1,w,4622386060
temporal,1,500,67108864,0,0,1,w,4066773256
non_temporal,1,500,67108864,0,0,1,w,4668463207
erms,1,500,67108864,0,0,1,wz,4562184570
temporal,1,500,67108864,0,0,1,wz,4041697451
non_temporal,1,500,67108864,0,0,1,wz,4752642315
erms,1,500,67108864,0,0,1,r,4589066158
temporal,1,500,67108864,0,0,1,r,4151846626
non_temporal,1,500,67108864,0,0,1,r,4699527968
erms,1,500,67108864,0,1,0,w,4652036459
temporal,1,500,67108864,0,1,0,w,4034243882
non_temporal,1,500,67108864,0,1,0,w,4752897351
erms,1,500,67108864,0,1,0,wz,4559220703
temporal,1,500,67108864,0,1,0,wz,5712277008
non_temporal,1,500,67108864,0,1,0,wz,4665682916
erms,1,500,67108864,0,1,0,r,4684804057
temporal,1,500,67108864,0,1,0,r,4365829981
non_temporal,1,500,67108864,0,1,0,r,4699489713
erms,1,500,67108864,0,1,1,w,4563450579
temporal,1,500,67108864,0,1,1,w,3993693376
non_temporal,1,500,67108864,0,1,1,w,4711920715
erms,1,500,67108864,0,1,1,wz,4563216070
temporal,1,500,67108864,0,1,1,wz,4043996857
non_temporal,1,500,67108864,0,1,1,wz,4666355275
erms,1,500,67108864,0,1,1,r,4634484229
temporal,1,500,67108864,0,1,1,r,4055310821
non_temporal,1,500,67108864,0,1,1,r,4701138984
erms,1,500,134217728,0,0,0,w,9172209928
temporal,1,500,134217728,0,0,0,w,8980391771
non_temporal,1,500,134217728,0,0,0,w,9332421506
erms,1,500,134217728,0,0,0,wz,9168601467
temporal,1,500,134217728,0,0,0,wz,8926110077
non_temporal,1,500,134217728,0,0,0,wz,9422501651
erms,1,500,134217728,0,0,0,r,9218240282
temporal,1,500,134217728,0,0,0,r,9329506452
non_temporal,1,500,134217728,0,0,0,r,9490447747
erms,1,500,134217728,0,0,1,w,9348972782
temporal,1,500,134217728,0,0,1,w,8968715840
non_temporal,1,500,134217728,0,0,1,w,9506768940
erms,1,500,134217728,0,0,1,wz,9269911220
temporal,1,500,134217728,0,0,1,wz,9222299212
non_temporal,1,500,134217728,0,0,1,wz,9340004479
erms,1,500,134217728,0,0,1,r,9406045940
temporal,1,500,134217728,0,0,1,r,9075209952
non_temporal,1,500,134217728,0,0,1,r,9505841605
erms,1,500,134217728,0,1,0,w,9235445636
temporal,1,500,134217728,0,1,0,w,9005005892
non_temporal,1,500,134217728,0,1,0,w,9395713593
erms,1,500,134217728,0,1,0,wz,9231809875
temporal,1,500,134217728,0,1,0,wz,9045628326
non_temporal,1,500,134217728,0,1,0,wz,9422038876
erms,1,500,134217728,0,1,0,r,9409253827
temporal,1,500,134217728,0,1,0,r,9056875422
non_temporal,1,500,134217728,0,1,0,r,9510025785
erms,1,500,134217728,0,1,1,w,9278761107
temporal,1,500,134217728,0,1,1,w,9135045316
non_temporal,1,500,134217728,0,1,1,w,9432566957
erms,1,500,134217728,0,1,1,wz,9351240068
temporal,1,500,134217728,0,1,1,wz,9119282267
non_temporal,1,500,134217728,0,1,1,wz,9407389443
erms,1,500,134217728,0,1,1,r,9383491548
temporal,1,500,134217728,0,1,1,r,9028691128
non_temporal,1,500,134217728,0,1,1,r,9573706860
erms,1,500,268435456,0,0,0,w,18576939012
temporal,1,500,268435456,0,0,0,w,18915164284
non_temporal,1,500,268435456,0,0,0,w,19016085663
erms,1,500,268435456,0,0,0,wz,18595427411
temporal,1,500,268435456,0,0,0,wz,18968294548
non_temporal,1,500,268435456,0,0,0,wz,18794522951
erms,1,500,268435456,0,0,0,r,18855589157
temporal,1,500,268435456,0,0,0,r,18953824700
non_temporal,1,500,268435456,0,0,0,r,19031123266
erms,1,500,268435456,0,0,1,w,18596978688
temporal,1,500,268435456,0,0,1,w,18812004751
non_temporal,1,500,268435456,0,0,1,w,19020894346
erms,1,500,268435456,0,0,1,wz,18596939984
temporal,1,500,268435456,0,0,1,wz,19101431326
non_temporal,1,500,268435456,0,0,1,wz,18883146624
erms,1,500,268435456,0,0,1,r,18671827234
temporal,1,500,268435456,0,0,1,r,19003125371
non_temporal,1,500,268435456,0,0,1,r,18986000874
erms,1,500,268435456,0,1,0,w,18565741224
temporal,1,500,268435456,0,1,0,w,18836023637
non_temporal,1,500,268435456,0,1,0,w,18977630712
erms,1,500,268435456,0,1,0,wz,18742411871
temporal,1,500,268435456,0,1,0,wz,18955967327
non_temporal,1,500,268435456,0,1,0,wz,19017154441
erms,1,500,268435456,0,1,0,r,18695645112
temporal,1,500,268435456,0,1,0,r,18971134726
non_temporal,1,500,268435456,0,1,0,r,18979263976
erms,1,500,268435456,0,1,1,w,18752770661
temporal,1,500,268435456,0,1,1,w,18891792159
non_temporal,1,500,268435456,0,1,1,w,19012653427
erms,1,500,268435456,0,1,1,wz,18577651429
temporal,1,500,268435456,0,1,1,wz,19069443076
non_temporal,1,500,268435456,0,1,1,wz,18658812488
erms,1,500,268435456,0,1,1,r,18859364809
temporal,1,500,268435456,0,1,1,r,18990317080
non_temporal,1,500,268435456,0,1,1,r,18984560806
erms,2,8192,1048576,0,0,0,w,315212173
erms,2,8192,1048576,0,0,0,w,312413267
temporal,2,8192,1048576,0,0,0,w,223573055
temporal,2,8192,1048576,0,0,0,w,223588778
non_temporal,2,8192,1048576,0,0,0,w,1169609273
non_temporal,2,8192,1048576,0,0,0,w,1204114119
erms,2,8192,1048576,0,0,0,wz,319254853
erms,2,8192,1048576,0,0,0,wz,313544853
temporal,2,8192,1048576,0,0,0,wz,235124484
temporal,2,8192,1048576,0,0,0,wz,200037394
non_temporal,2,8192,1048576,0,0,0,wz,752408090
non_temporal,2,8192,1048576,0,0,0,wz,1206630476
erms,2,8192,1048576,0,0,0,r,307414925
erms,2,8192,1048576,0,0,0,r,305769685
temporal,2,8192,1048576,0,0,0,r,218850810
temporal,2,8192,1048576,0,0,0,r,214518379
non_temporal,2,8192,1048576,0,0,0,r,1190760130
non_temporal,2,8192,1048576,0,0,0,r,1208127917
erms,2,8192,1048576,0,0,1,w,312758935
erms,2,8192,1048576,0,0,1,w,314129559
temporal,2,8192,1048576,0,0,1,w,213016570
temporal,2,8192,1048576,0,0,1,w,218450085
non_temporal,2,8192,1048576,0,0,1,w,1214246467
non_temporal,2,8192,1048576,0,0,1,w,1205606808
erms,2,8192,1048576,0,0,1,wz,311904886
erms,2,8192,1048576,0,0,1,wz,314969253
temporal,2,8192,1048576,0,0,1,wz,209424375
temporal,2,8192,1048576,0,0,1,wz,217854437
non_temporal,2,8192,1048576,0,0,1,wz,1213754771
non_temporal,2,8192,1048576,0,0,1,wz,1205683916
erms,2,8192,1048576,0,0,1,r,301799289
erms,2,8192,1048576,0,0,1,r,309483538
temporal,2,8192,1048576,0,0,1,r,207155719
temporal,2,8192,1048576,0,0,1,r,204842370
non_temporal,2,8192,1048576,0,0,1,r,1191936365
non_temporal,2,8192,1048576,0,0,1,r,1214426822
erms,2,8192,1048576,0,1,0,w,313718926
erms,2,8192,1048576,0,1,0,w,315947873
temporal,2,8192,1048576,0,1,0,w,218307759
temporal,2,8192,1048576,0,1,0,w,214986284
non_temporal,2,8192,1048576,0,1,0,w,1199753772
non_temporal,2,8192,1048576,0,1,0,w,1191952766
erms,2,8192,1048576,0,1,0,wz,314733789
erms,2,8192,1048576,0,1,0,wz,315414950
temporal,2,8192,1048576,0,1,0,wz,221451845
temporal,2,8192,1048576,0,1,0,wz,215463617
non_temporal,2,8192,1048576,0,1,0,wz,1191831323
non_temporal,2,8192,1048576,0,1,0,wz,1206729252
erms,2,8192,1048576,0,1,0,r,307721641
erms,2,8192,1048576,0,1,0,r,305834802
temporal,2,8192,1048576,0,1,0,r,218102467
temporal,2,8192,1048576,0,1,0,r,204451487
non_temporal,2,8192,1048576,0,1,0,r,1207939111
non_temporal,2,8192,1048576,0,1,0,r,1201475991
erms,2,8192,1048576,0,1,1,w,336602883
erms,2,8192,1048576,0,1,1,w,332680882
temporal,2,8192,1048576,0,1,1,w,245434051
temporal,2,8192,1048576,0,1,1,w,270132920
non_temporal,2,8192,1048576,0,1,1,w,1299272811
non_temporal,2,8192,1048576,0,1,1,w,1293748556
erms,2,8192,1048576,0,1,1,wz,312170839
erms,2,8192,1048576,0,1,1,wz,312554286
temporal,2,8192,1048576,0,1,1,wz,208645007
temporal,2,8192,1048576,0,1,1,wz,207999321
non_temporal,2,8192,1048576,0,1,1,wz,1253314986
non_temporal,2,8192,1048576,0,1,1,wz,1239085419
erms,2,8192,1048576,0,1,1,r,301020512
erms,2,8192,1048576,0,1,1,r,300690210
temporal,2,8192,1048576,0,1,1,r,214556198
temporal,2,8192,1048576,0,1,1,r,211208464
non_temporal,2,8192,1048576,0,1,1,r,1192157530
non_temporal,2,8192,1048576,0,1,1,r,1192467175
erms,2,4096,2097152,0,0,0,w,324330690
erms,2,4096,2097152,0,0,0,w,323772213
temporal,2,4096,2097152,0,0,0,w,341190577
temporal,2,4096,2097152,0,0,0,w,340572622
non_temporal,2,4096,2097152,0,0,0,w,1213672049
non_temporal,2,4096,2097152,0,0,0,w,1203669658
erms,2,4096,2097152,0,0,0,wz,324091427
erms,2,4096,2097152,0,0,0,wz,323953967
temporal,2,4096,2097152,0,0,0,wz,341183298
temporal,2,4096,2097152,0,0,0,wz,359426182
non_temporal,2,4096,2097152,0,0,0,wz,1215856104
non_temporal,2,4096,2097152,0,0,0,wz,1205290836
erms,2,4096,2097152,0,0,0,r,320981549
erms,2,4096,2097152,0,0,0,r,320893784
temporal,2,4096,2097152,0,0,0,r,356391634
temporal,2,4096,2097152,0,0,0,r,345030599
non_temporal,2,4096,2097152,0,0,0,r,1192379918
non_temporal,2,4096,2097152,0,0,0,r,1204832313
erms,2,4096,2097152,0,0,1,w,323398504
erms,2,4096,2097152,0,0,1,w,325922959
temporal,2,4096,2097152,0,0,1,w,348514785
temporal,2,4096,2097152,0,0,1,w,356241779
non_temporal,2,4096,2097152,0,0,1,w,1191232657
non_temporal,2,4096,2097152,0,0,1,w,1213172058
erms,2,4096,2097152,0,0,1,wz,326787307
erms,2,4096,2097152,0,0,1,wz,325554369
temporal,2,4096,2097152,0,0,1,wz,346136088
temporal,2,4096,2097152,0,0,1,wz,341901397
non_temporal,2,4096,2097152,0,0,1,wz,1190899578
non_temporal,2,4096,2097152,0,0,1,wz,1213568866
erms,2,4096,2097152,0,0,1,r,321820080
erms,2,4096,2097152,0,0,1,r,322630203
temporal,2,4096,2097152,0,0,1,r,359607082
temporal,2,4096,2097152,0,0,1,r,348059489
non_temporal,2,4096,2097152,0,0,1,r,1247752092
non_temporal,2,4096,2097152,0,0,1,r,1262787807
erms,2,4096,2097152,0,1,0,w,324675668
erms,2,4096,2097152,0,1,0,w,323650529
temporal,2,4096,2097152,0,1,0,w,342389670
temporal,2,4096,2097152,0,1,0,w,339057913
non_temporal,2,4096,2097152,0,1,0,w,1190252912
non_temporal,2,4096,2097152,0,1,0,w,1213080996
erms,2,4096,2097152,0,1,0,wz,326084455
erms,2,4096,2097152,0,1,0,wz,326179561
temporal,2,4096,2097152,0,1,0,wz,347711099
temporal,2,4096,2097152,0,1,0,wz,343718760
non_temporal,2,4096,2097152,0,1,0,wz,1229489610
non_temporal,2,4096,2097152,0,1,0,wz,1254619054
erms,2,4096,2097152,0,1,0,r,333396586
erms,2,4096,2097152,0,1,0,r,331762262
temporal,2,4096,2097152,0,1,0,r,340196612
temporal,2,4096,2097152,0,1,0,r,359482451
non_temporal,2,4096,2097152,0,1,0,r,1191219871
non_temporal,2,4096,2097152,0,1,0,r,1191984828
erms,2,4096,2097152,0,1,1,w,324932902
erms,2,4096,2097152,0,1,1,w,325735792
temporal,2,4096,2097152,0,1,1,w,341748420
temporal,2,4096,2097152,0,1,1,w,356027829
non_temporal,2,4096,2097152,0,1,1,w,1199699630
non_temporal,2,4096,2097152,0,1,1,w,1210464529
erms,2,4096,2097152,0,1,1,wz,325094327
erms,2,4096,2097152,0,1,1,wz,322573365
temporal,2,4096,2097152,0,1,1,wz,352664855
temporal,2,4096,2097152,0,1,1,wz,355888003
non_temporal,2,4096,2097152,0,1,1,wz,1191078001
non_temporal,2,4096,2097152,0,1,1,wz,1198919562
erms,2,4096,2097152,0,1,1,r,320557445
erms,2,4096,2097152,0,1,1,r,318594784
temporal,2,4096,2097152,0,1,1,r,344016528
temporal,2,4096,2097152,0,1,1,r,357860281
non_temporal,2,4096,2097152,0,1,1,r,1214261688
non_temporal,2,4096,2097152,0,1,1,r,1203256456
erms,2,2048,4194304,0,0,0,w,324468311
erms,2,2048,4194304,0,0,0,w,326414156
temporal,2,2048,4194304,0,0,0,w,348282167
temporal,2,2048,4194304,0,0,0,w,343697364
non_temporal,2,2048,4194304,0,0,0,w,1213716818
non_temporal,2,2048,4194304,0,0,0,w,1203903536
erms,2,2048,4194304,0,0,0,wz,330782452
erms,2,2048,4194304,0,0,0,wz,329408229
temporal,2,2048,4194304,0,0,0,wz,359110845
temporal,2,2048,4194304,0,0,0,wz,357126390
non_temporal,2,2048,4194304,0,0,0,wz,1190036072
non_temporal,2,2048,4194304,0,0,0,wz,1190128410
erms,2,2048,4194304,0,0,0,r,329655393
erms,2,2048,4194304,0,0,0,r,330730855
temporal,2,2048,4194304,0,0,0,r,351045864
temporal,2,2048,4194304,0,0,0,r,347320671
non_temporal,2,2048,4194304,0,0,0,r,1204546482
non_temporal,2,2048,4194304,0,0,0,r,1200231965
erms,2,2048,4194304,0,0,1,w,328830015
erms,2,2048,4194304,0,0,1,w,330178826
temporal,2,2048,4194304,0,0,1,w,348351876
temporal,2,2048,4194304,0,0,1,w,343626995
non_temporal,2,2048,4194304,0,0,1,w,1189943790
non_temporal,2,2048,4194304,0,0,1,w,1190568540
erms,2,2048,4194304,0,0,1,wz,329982835
erms,2,2048,4194304,0,0,1,wz,331388128
temporal,2,2048,4194304,0,0,1,wz,346187240
temporal,2,2048,4194304,0,0,1,wz,343218106
non_temporal,2,2048,4194304,0,0,1,wz,1212667931
non_temporal,2,2048,4194304,0,0,1,wz,1203589021
erms,2,2048,4194304,0,0,1,r,331236215
erms,2,2048,4194304,0,0,1,r,328194682
temporal,2,2048,4194304,0,0,1,r,366088021
temporal,2,2048,4194304,0,0,1,r,361681138
non_temporal,2,2048,4194304,0,0,1,r,1230170549
non_temporal,2,2048,4194304,0,0,1,r,1224698253
erms,2,2048,4194304,0,1,0,w,330014781
erms,2,2048,4194304,0,1,0,w,330980250
temporal,2,2048,4194304,0,1,0,w,348093344
temporal,2,2048,4194304,0,1,0,w,343842092
non_temporal,2,2048,4194304,0,1,0,w,1212569922
non_temporal,2,2048,4194304,0,1,0,w,1204016269
erms,2,2048,4194304,0,1,0,wz,330165717
erms,2,2048,4194304,0,1,0,wz,331579990
temporal,2,2048,4194304,0,1,0,wz,359099956
temporal,2,2048,4194304,0,1,0,wz,357139048
non_temporal,2,2048,4194304,0,1,0,wz,1201498443
non_temporal,2,2048,4194304,0,1,0,wz,1198350724
erms,2,2048,4194304,0,1,0,r,330014345
erms,2,2048,4194304,0,1,0,r,329362041
temporal,2,2048,4194304,0,1,0,r,350371103
temporal,2,2048,4194304,0,1,0,r,345668817
non_temporal,2,2048,4194304,0,1,0,r,1214805754
non_temporal,2,2048,4194304,0,1,0,r,1193180416
erms,2,2048,4194304,0,1,1,w,329092932
erms,2,2048,4194304,0,1,1,w,331306865
temporal,2,2048,4194304,0,1,1,w,359339054
temporal,2,2048,4194304,0,1,1,w,348489475
non_temporal,2,2048,4194304,0,1,1,w,1204639681
non_temporal,2,2048,4194304,0,1,1,w,1198369910
erms,2,2048,4194304,0,1,1,wz,328601635
erms,2,2048,4194304,0,1,1,wz,329981737
temporal,2,2048,4194304,0,1,1,wz,356734753
temporal,2,2048,4194304,0,1,1,wz,344124842
non_temporal,2,2048,4194304,0,1,1,wz,1213021227
non_temporal,2,2048,4194304,0,1,1,wz,1201932998
erms,2,2048,4194304,0,1,1,r,330407881
erms,2,2048,4194304,0,1,1,r,327454234
temporal,2,2048,4194304,0,1,1,r,362814473
temporal,2,2048,4194304,0,1,1,r,346839014
non_temporal,2,2048,4194304,0,1,1,r,910112555
non_temporal,2,2048,4194304,0,1,1,r,1198930429
